date;BTC;LTC;DASH;ETH;1INCH;ADA;ARB;ATOM;BNB;DOT;DYDX;IMX;MATIC;SOL;XMR;XRP;ZEC
17.03.2017;1139,15;4,1337;90,5458;45,8900;0;0;0;0;0;0;0;0;0;0;22,9846;0,0062;48,4042
18.03.2017;1032,91;4,0063;107,0441;38,5445;0;0;0;0;0;0;0;0;0;0;20,3566;0,0067;46,1213
19.03.2017;1022,26;3,9631;106,0746;40,7545;0;0;0;0;0;0;0;0;0;0;22,2407;0,0069;71,4101
20.03.2017;1049,77;3,9670;104,9491;44,2959;0;0;0;0;0;0;0;0;0;0;23,5925;0,0069;71,2039
21.03.2017;1088,38;4,0112;97,3077;43,3048;0;0;0;0;0;0;0;0;0;0;21,8322;0,0069;67,5300
22.03.2017;1066,10;3,9501;99,7222;41,5564;0;0;0;0;0;0;0;0;0;0;21,5656;0,0072;68,6527
23.03.2017;1043,37;3,9622;101,1774;42,9929;0;0;0;0;0;0;0;0;0;0;21,5418;0,0088;67,2970
24.03.2017;985,99;4,0334;101,5946;48,3670;0;0;0;0;0;0;0;0;0;0;21,554;0,0099;65,5878
25.03.2017;939,04;4,0423;95,3594;50,8776;0;0;0;0;0;0;0;0;0;0;20,5696;0,0098;62,9701
26.03.2017;980,71;4,0624;93,6016;50,5258;0;0;0;0;0;0;0;0;0;0;19,918;0,0095;60,1959
27.03.2017;1008,50;4,0933;86,1015;50,6621;0;0;0;0;0;0;0;0;0;0;18,8675;0,0096;58,0629
28.03.2017;1046,03;4,1182;85,6410;50,0419;0;0;0;0;0;0;0;0;0;0;19,3075;0,0095;65,4242
29.03.2017;1035,32;4,1474;85,5443;52,1810;0;0;0;0;0;0;0;0;0;0;20,2821;0,0098;63,1611
30.03.2017;1034,56;5,4037;81,0619;52,5868;0;0;0;0;0;0;0;0;0;0;20,8443;0,012;66,3629
31.03.2017;1050,50;6,4357;74,3791;49,5252;0;0;0;0;0;0;0;0;0;0;20,5047;0,0169;70,6836
01.04.2017;1076,30;6,6390;70,4719;50,3802;0;0;0;0;0;0;0;0;0;0;20,3509;0,0212;67,9005
02.04.2017;1091,40;7,2672;62,5557;48,2603;0;0;0;0;0;0;0;0;0;0;20,743;0,0394;65,1104
03.04.2017;1127,08;7,9082;55,7032;46,0378;0;0;0;0;0;0;0;0;0;0;20,5404;0,0411;63,3734
04.04.2017;1138,34;8,2132;64,4921;43,6809;0;0;0;0;0;0;0;0;0;0;20,672;0,034;62,0723
05.04.2017;1124,31;9,5347;71,7525;46,1594;0;0;0;0;0;0;0;0;0;0;20,581;0,0376;59,3971
06.04.2017;1156,67;10,5214;69,1750;43,2079;0;0;0;0;0;0;0;0;0;0;19,1232;0,0329;52,7031
07.04.2017;1174,93;9,8519;66,9677;42,8251;0;0;0;0;0;0;0;0;0;0;19,5004;0,0337;57,8462
08.04.2017;1173,73;9,8276;67,1758;43,4311;0;0;0;0;0;0;0;0;0;0;20,1907;0,0359;65,0043
09.04.2017;1184,47;9,1854;66,3911;43,6819;0;0;0;0;0;0;0;0;0;0;20,5193;0,034;61,7100
10.04.2017;1184,68;8,6782;62,6777;43,2653;0;0;0;0;0;0;0;0;0;0;21,4498;0,0339;62,6541
11.04.2017;1197,72;8,9644;60,8401;43,7706;0;0;0;0;0;0;0;0;0;0;21,5042;0,0333;63,3440
12.04.2017;1201,94;9,8833;63,6415;45,1242;0;0;0;0;0;0;0;0;0;0;21,6743;0,0336;61,7414
13.04.2017;1180,91;10,3433;70,8195;48,5597;0;0;0;0;0;0;0;0;0;0;21,7578;0,0345;64,9204
14.04.2017;1175,19;10,0864;70,9997;48,3781;0;0;0;0;0;0;0;0;0;0;20,7037;0,034;67,4244
15.04.2017;1176,42;10,5924;73,4984;48,3632;0;0;0;0;0;0;0;0;0;0;20,721;0,0338;73,8707
16.04.2017;1179,89;10,7835;75,6163;48,6584;0;0;0;0;0;0;0;0;0;0;20,5354;0,0336;70,5889
17.04.2017;1183,72;10,7761;75,0774;48,3964;0;0;0;0;0;0;0;0;0;0;20,6555;0,0335;69,6961
18.04.2017;1205,61;10,4457;73,6036;49,6454;0;0;0;0;0;0;0;0;0;0;20,8083;0,0334;71,0199
19.04.2017;1210,28;9,9610;73,9297;49,0682;0;0;0;0;0;0;0;0;0;0;20,6746;0,0315;71,5170
20.04.2017;1224,49;10,1118;71,8777;49,0524;0;0;0;0;0;0;0;0;0;0;20,5714;0,029;67,9477
21.04.2017;1225,71;10,8280;71,6775;48,8922;0;0;0;0;0;0;0;0;0;0;20,046;0,0315;68,3310
22.04.2017;1221,94;12,0496;71,4279;48,4554;0;0;0;0;0;0;0;0;0;0;20,2353;0,0323;67,7732
23.04.2017;1217,99;13,6602;70,4851;48,5242;0;0;0;0;0;0;0;0;0;0;19,9263;0,0314;66,9471
24.04.2017;1230,11;14,1221;70,5515;49,5178;0;0;0;0;0;0;0;0;0;0;19,8109;0,0311;68,6701
25.04.2017;1258,74;14,8264;72,2769;50,0539;0;0;0;0;0;0;0;0;0;0;19,7294;0,0325;68,7033
26.04.2017;1280,30;15,1587;71,4470;51,6466;0;0;0;0;0;0;0;0;0;0;19,5881;0,0328;72,2739
27.04.2017;1300,36;14,2217;75,7036;57,0168;0;0;0;0;0;0;0;0;0;0;20,5095;0,0337;76,6146
28.04.2017;1311,68;14,4146;79,1050;66,3511;0;0;0;0;0;0;0;0;0;0;21,8099;0,0396;86,1898
29.04.2017;1321,19;15,0482;89,4569;69,2929;0;0;0;0;0;0;0;0;0;0;22,6801;0,0507;95,7873
30.04.2017;1331,31;15,7624;92,8700;73,4888;0;0;0;0;0;0;0;0;0;0;23,4468;0,052;88,5981
01.05.2017;1390,65;15,6008;90,4628;77,6678;0;0;0;0;0;0;0;0;0;0;23,1325;0,0534;84,2704
02.05.2017;1444,50;15,6785;86,3574;76,8273;0;0;0;0;0;0;0;0;0;0;22,6206;0,0531;92,3288
03.05.2017;1469,96;18,4754;87,1700;77,9016;0;0;0;0;0;0;0;0;0;0;24,0353;0,0567;90,4817
04.05.2017;1548,69;23,1486;93,3159;88,0290;0;0;0;0;0;0;0;0;0;0;25,6923;0,0712;99,3507
05.05.2017;1573,56;25,5340;98,9233;97,5681;0;0;0;0;0;0;0;0;0;0;28,2675;0,0917;112,0067
06.05.2017;1560,54;26,9923;99,4806;94,3443;0;0;0;0;0;0;0;0;0;0;28,9247;0,0996;107,6137
07.05.2017;1578,13;29,7457;104,8385;93,9666;0;0;0;0;0;0;0;0;0;0;31,5406;0,1211;105,3209
08.05.2017;1658,93;28,9835;101,0851;92,2753;0;0;0;0;0;0;0;0;0;0;31,0801;0,1792;109,3426
09.05.2017;1773,93;28,7524;92,5364;86,4893;0;0;0;0;0;0;0;0;0;0;28,9982;0,1707;100,3223
10.05.2017;1753,43;34,1355;93,4309;88,9897;0;0;0;0;0;0;0;0;0;0;29,3615;0,1774;96,5935
11.05.2017;1813,67;30,3720;92,0190;95,2460;0;0;0;0;0;0;0;0;0;0;29,3799;0,1779;95,1601
12.05.2017;1773,23;29,4511;89,0922;90,8577;0;0;0;0;0;0;0;0;0;0;29,2741;0,1947;102,0303
13.05.2017;1730,14;27,1686;86,5627;90,1640;0;0;0;0;0;0;0;0;0;0;27,9709;0,2044;98,1601
14.05.2017;1803,81;29,0908;89,7395;90,4234;0;0;0;0;0;0;0;0;0;0;28,463;0,2173;96,2370
15.05.2017;1759,90;26,9931;88,1648;91,0254;0;0;0;0;0;0;0;0;0;0;27,9199;0,244;97,2162
16.05.2017;1735,53;24,0387;88,3177;91,3053;0;0;0;0;0;0;0;0;0;0;26,8397;0,3073;90,4884
17.05.2017;1760,08;23,2263;83,8102;87,7779;0;0;0;0;0;0;0;0;0;0;26,5854;0,3769;89,2500
18.05.2017;1855,16;26,9922;86,4445;93,5280;0;0;0;0;0;0;0;0;0;0;28,9671;0,3675;93,3295
19.05.2017;1946,55;27,5826;94,7269;113,8486;0;0;0;0;0;0;0;0;0;0;31,0667;0,3306;104,6500
20.05.2017;2029,08;27,6754;102,2117;129,0865;0;0;0;0;0;0;0;0;0;0;33,907;0,3355;108,6444
21.05.2017;2077,89;27,1928;100,1541;141,4907;0;0;0;0;0;0;0;0;0;0;34,8667;0,3495;120,2610
22.05.2017;2156,15;25,2985;118,8958;175,3889;0;0;0;0;0;0;0;0;0;0;37,0127;0,3054;227,8077
23.05.2017;2248,53;28,2931;130,3613;176,6069;0;0;0;0;0;0;0;0;0;0;45,4183;0,3214;243,9435
24.05.2017;2420,43;33,3883;147,8252;204,1158;0;0;0;0;0;0;0;0;0;0;50,8211;0,3236;255,3289
25.05.2017;2513,15;32,3262;131,2345;189,6673;0;0;0;0;0;0;0;0;0;0;44,8368;0,2689;234,2982
26.05.2017;2309,30;26,5852;123,8760;170,6053;0;0;0;0;0;0;0;0;0;0;39,4152;0,2835;202,3333
27.05.2017;2048,06;22,6065;102,3980;141,8074;0;0;0;0;0;0;0;0;0;0;34,2031;0,2145;194,5017
28.05.2017;2158,08;24,0061;107,7294;168,4032;0;0;0;0;0;0;0;0;0;0;36,2906;0,2227;193,7107
29.05.2017;2204,85;24,4516;112,2138;180,0961;0;0;0;0;0;0;0;0;0;0;39,7435;0,2284;201,8371
30.05.2017;2211,49;25,0561;121,0531;210,3082;0;0;0;0;0;0;0;0;0;0;42,5518;0,2208;236,3969
31.05.2017;2226,79;24,3593;129,3596;226,0080;0;0;0;0;0;0;0;0;0;0;41,1378;0,2191;230,0116
01.06.2017;2367,01;27,3823;139,5523;225,0907;0;0;0;0;0;0;0;0;0;0;43,6342;0,2867;245,9202
02.06.2017;2430,25;28,7959;141,0202;224,4456;0;0;0;0;0;0;0;0;0;0;43,8169;0,3124;245,9731
03.06.2017;2501,49;27,8764;145,5754;222,6754;0;0;0;0;0;0;0;0;0;0;43,275;0,2937;226,2843
04.06.2017;2518,33;27,4362;142,1452;236,8357;0;0;0;0;0;0;0;0;0;0;42,5464;0,2949;240,9034
05.06.2017;2597,01;29,5116;143,9221;246,2339;0;0;0;0;0;0;0;0;0;0;45,5992;0,2933;235,6352
06.06.2017;2841,18;30,2666;140,9483;256,9586;0;0;0;0;0;0;0;0;0;0;51,1637;0,2853;255,8342
07.06.2017;2783,69;29,5061;145,7566;259,3022;0;0;0;0;0;0;0;0;0;0;56,9907;0,2885;284,1090
08.06.2017;2742,18;29,0908;142,7570;258,0798;0;0;0;0;0;0;0;0;0;0;53,8866;0,2874;271,1896
09.06.2017;2848,17;30,1051;147,3070;272,0599;0;0;0;0;0;0;0;0;0;0;56,2513;0,2926;275,0453
10.06.2017;2846,94;30,1286;150,1444;314,3317;0;0;0;0;0;0;0;0;0;0;54,0344;0,273;305,7182
11.06.2017;2917,52;31,8189;174,4033;335,1164;0;0;0;0;0;0;0;0;0;0;55,2253;0,2683;314,2054
12.06.2017;2747,50;30,4011;178,8805;376,2496;0;0;0;0;0;0;0;0;0;0;52,3247;0,2648;319,0622
13.06.2017;2718,83;29,9885;177,5028;390,0074;0;0;0;0;0;0;0;0;0;0;51,2763;0,2632;344,5215
14.06.2017;2593,16;30,6658;172,9761;369,6492;0;0;0;0;0;0;0;0;0;0;48,7524;0,2847;409,8741
15.06.2017;2368,38;28,7963;154,2617;331,0855;0;0;0;0;0;0;0;0;0;0;42,6841;0,2591;347,5949
16.06.2017;2461,32;32,4860;162,9754;356,8606;0;0;0;0;0;0;0;0;0;0;46,1584;0,2592;388,4503
17.06.2017;2583,14;42,2342;174,7886;371,6525;0;0;0;0;0;0;0;0;0;0;49,6207;0,2644;390,4151
18.06.2017;2588,19;44,8620;184,8114;379,5579;0;0;0;0;0;0;0;0;0;0;50,3144;0,2769;391,3730
19.06.2017;2605,32;49,0839;200,5028;373,4446;0;0;0;0;0;0;0;0;0;0;49,5792;0,288;398,5304
20.06.2017;2675,23;48,5253;191,8071;364,2280;0;0;0;0;0;0;0;0;0;0;49,2241;0,3139;442,3648
21.06.2017;2715,63;46,8919;181,4507;339,8452;0;0;0;0;0;0;0;0;0;0;47,1924;0,3048;412,2465
22.06.2017;2682,74;47,3440;179,4855;336,2810;0;0;0;0;0;0;0;0;0;0;47,2161;0,2986;407,9269
23.06.2017;2735,61;47,8458;185,0685;341,5291;0;0;0;0;0;0;0;0;0;0;49,5408;0,3079;389,3323
24.06.2017;2669,14;45,6951;184,4639;332,7077;0;0;0;0;0;0;0;0;0;0;49,5083;0,3166;377,3890
25.06.2017;2616,38;44,6068;176,2321;307,7686;0;0;0;0;0;0;0;0;0;0;46,9737;0,2999;348,8054
26.06.2017;2492,91;40,8082;162,0185;272,6020;0;0;0;0;0;0;0;0;0;0;43,5774;0,2807;294,3227
27.06.2017;2440,25;38,7174;164,6038;257,9861;0;0;0;0;0;0;0;0;0;0;41,1935;0,2645;328,0848
28.06.2017;2543,50;41,3385;180,2010;303,4689;0;0;0;0;0;0;0;0;0;0;44,7781;0,2746;329,0955
29.06.2017;2549,35;41,5629;180,5546;313,6063;0;0;0;0;0;0;0;0;0;0;46,2747;0,2724;324,3951
30.06.2017;2518,52;40,9509;180,9035;301,5967;0;0;0;0;0;0;0;0;0;0;44,6507;0,2657;314,1546
01.07.2017;2466,78;39,5045;173,7641;280,8755;0;0;0;0;0;0;0;0;0;0;41,8297;0,258;289,6398
02.07.2017;2453,83;40,4508;168,9684;278,4642;0;0;0;0;0;0;0;0;0;0;41,5785;0,2554;292,5730
03.07.2017;2537,09;44,5328;177,1726;286,1796;0;0;0;0;0;0;0;0;0;0;42,9652;0,259;288,2209
04.07.2017;2595,22;50,7948;183,7259;280,1351;0;0;0;0;0;0;0;0;0;0;44,5325;0,2583;282,8425
05.07.2017;2580,26;53,2499;196,2241;268,2066;0;0;0;0;0;0;0;0;0;0;45,4985;0,258;279,8186
06.07.2017;2599,15;51,6312;216,3391;271,8304;0;0;0;0;0;0;0;0;0;0;48,0218;0,2552;287,4500
07.07.2017;2699,45;48,3105;203,7294;258,6252;0;0;0;0;0;0;0;0;0;0;47,1184;0,247;274,4778
08.07.2017;2531,52;48,5325;198,8899;254,3944;0;0;0;0;0;0;0;0;0;0;44,0108;0,2306;241,8317
09.07.2017;2575,87;51,3834;203,8840;248,5440;0;0;0;0;0;0;0;0;0;0;45,7599;0,2408;248,4162
10.07.2017;2426,74;47,5455;183,2215;218,8054;0;0;0;0;0;0;0;0;0;0;41,854;0,2083;218,3313
11.07.2017;2354,42;45,4811;169,8724;201,0059;0;0;0;0;0;0;0;0;0;0;37,948;0,185;175,8225
12.07.2017;2348,25;46,5074;169,4048;209,1747;0;0;0;0;0;0;0;0;0;0;38,039;0,191;208,3814
13.07.2017;2382,65;47,1780;175,9735;215,3530;0;0;0;0;0;0;0;0;0;0;38,9294;0,2111;188,8699
14.07.2017;2271,45;43,5522;164,0171;198,8825;0;0;0;0;0;0;0;0;0;0;36,2129;0,1921;178,8914
15.07.2017;2107,34;40,2180;151,2117;184,8191;0;0;0;0;0;0;0;0;0;0;33,4008;0,1787;172,5665
16.07.2017;1947,92;39,0798;130,7876;151,6673;0;0;0;0;0;0;0;0;0;0;30,6208;0,1438;157,0538
17.07.2017;2076,22;41,5999;143,1830;175,4401;0;0;0;0;0;0;0;0;0;0;32,0951;0,1594;167,6861
18.07.2017;2273,46;43,3658;155,6726;220,8422;0;0;0;0;0;0;0;0;0;0;35,5758;0,1803;202,3417
19.07.2017;2327,69;42,4517;161,8549;217,0513;0;0;0;0;0;0;0;0;0;0;35,9471;0,1727;201,6983
20.07.2017;2565,98;43,1426;173,2588;218,0285;0;0;0;0;0;0;0;0;0;0;37,8282;0,1799;206,5927
21.07.2017;2727,98;45,9651;187,1240;223,7795;0;0;0;0;0;0;0;0;0;0;40,4641;0,1858;208,6685
22.07.2017;2758,17;46,1187;190,4953;224,6385;0;0;0;0;0;0;0;0;0;0;42,4005;0,1881;208,6263
23.07.2017;2741,61;44,7551;191,4502;224,5926;0;0;0;0;0;0;0;0;0;0;43,0698;0,1963;210,6745
24.07.2017;2737,95;44,0533;201,4284;224,9761;0;0;0;0;0;0;0;0;0;0;43,7733;0,1925;206,9751
25.07.2017;2620,59;42,8832;200,3691;210,0680;0;0;0;0;0;0;0;0;0;0;41,863;0,1809;186,9249
26.07.2017;2529,52;41,6475;195,0126;202,6207;0;0;0;0;0;0;0;0;0;0;42,3414;0,1749;192,5040
27.07.2017;2610,04;41,9897;195,9178;203,8348;0;0;0;0;0;0;0;0;0;0;45,3103;0,1743;187,8132
28.07.2017;2786,46;39,0692;189,0893;198,5024;0;0;0;0;0;0;0;0;0;0;44,2486;0,168;176,7449
29.07.2017;2750,17;40,0261;178,2670;193,6196;0;0;0;0;0;0;0;0;0;0;43,2735;0,1633;183,0466
30.07.2017;2701,09;40,9350;180,0518;202,2484;0;0;0;0;0;0;0;0;0;0;41,6838;0,1672;172,2743
31.07.2017;2803,84;41,4207;175,8532;198,5666;0;0;0;0;0;0;0;0;0;0;39,7992;0,1657;195,5570
01.08.2017;2801,00;42,4048;181,7014;215,9154;0;0;0;0;0;0;0;0;0;0;42,3428;0,1721;200,9668
02.08.2017;2715,15;42,6276;183,8143;223,7484;0;0;0;0;0;0;0;0;0;0;43,7676;0,1756;183,0665
03.08.2017;2748,48;42,6399;184,6839;224,0536;0;0;0;0;0;0;0;0;0;0;43,7669;0,1738;187,0084
04.08.2017;2820,45;43,2734;188,0393;224,8205;0;0;0;0;0;0;0;0;0;0;44,1259;0,1741;184,9573
05.08.2017;3075,42;45,1586;190,5873;238,6191;0;0;0;0;0;0;0;0;0;0;47,2884;0,1804;195,8093
06.08.2017;3223,71;46,1795;191,6801;261,7902;0;0;0;0;0;0;0;0;0;0;48,2588;0,1848;207,2343
07.08.2017;3287,50;45,8036;192,3987;264,2140;0;0;0;0;0;0;0;0;0;0;48,7042;0,1797;204,7592
08.08.2017;3414,63;47,5588;200,1622;282,3903;0;0;0;0;0;0;0;0;0;0;51,2527;0,1863;248,0966
09.08.2017;3334,07;48,6601;199,5078;296,9720;0;0;0;0;0;0;0;0;0;0;51,4927;0,1867;240,3911
10.08.2017;3385,80;47,5027;200,6064;298,1434;0;0;0;0;0;0;0;0;0;0;50,3637;0,1817;228,1096
11.08.2017;3522,56;46,8585;204,3017;301,7573;0;0;0;0;0;0;0;0;0;0;50,224;0,1801;228,9385
12.08.2017;3778,07;46,9589;205,9683;312,6929;0;0;0;0;0;0;0;0;0;0;48,8861;0,1779;204,0117
13.08.2017;4029,28;46,1552;199,5267;299,8708;0;0;0;0;0;0;0;0;0;0;47,7462;0,1683;212,1422
14.08.2017;4153,75;45,9628;199,0848;301,5645;0;0;0;0;0;0;0;0;0;0;48,1611;0,1725;205,0357
15.08.2017;4172,03;44,0422;199,3194;289,6843;0;0;0;0;0;0;0;0;0;0;47,8861;0,1639;211,4209
16.08.2017;4183,36;43,7925;215,5277;294,2632;0;0;0;0;0;0;0;0;0;0;48,031;0,1573;200,4589
17.08.2017;4362,54;44,3113;244,3326;305,5807;0;0;0;0;0;0;0;0;0;0;48,2495;0,1584;209,0451
18.08.2017;4189,01;45,6808;229,6823;300,1226;0;0;0;0;0;0;0;0;0;0;47,5618;0,1613;215,2603
19.08.2017;4104,64;45,4176;272,2781;293,8237;0;0;0;0;0;0;0;0;0;0;52,2169;0,1572;225,1625
20.08.2017;4132,60;46,1355;306,9122;296,4519;0;0;0;0;0;0;0;0;0;0;53,8941;0,1573;238,8669
21.08.2017;4048,42;47,1565;287,9545;321,1794;0;0;0;0;0;0;0;0;0;0;70,8884;0,1785;245,9238
22.08.2017;3895,06;46,6770;279,5661;312,2863;0;0;0;0;0;0;0;0;0;0;83,2291;0,209;217,0430
23.08.2017;4166,15;50,4634;293,3799;319,3295;0;0;0;0;0;0;0;0;0;0;92,3465;0,2559;228,7155
24.08.2017;4251,54;51,6988;303,0319;322,4774;0;0;0;0;0;0;0;0;0;0;86,2624;0,2477;233,2984
25.08.2017;4380,90;50,9709;313,6020;331,0643;0;0;0;0;0;0;0;0;0;0;96,1584;0,2171;240,2883
26.08.2017;4324,05;51,3476;359,4223;331,4163;0;0;0;0;0;0;0;0;0;0;124,9853;0,2195;275,7439
27.08.2017;4366,66;57,6823;378,8466;341,0675;0;0;0;0;0;0;0;0;0;0;131,648;0,2051;274,2746
28.08.2017;4313,35;62,3374;360,0973;345,1544;0;0;0;0;0;0;0;0;0;0;141,2454;0,2155;275,5219
29.08.2017;4486,82;62,2706;360,8460;360,5330;0;0;0;0;0;0;0;0;0;0;136,024;0,2203;266,3462
30.08.2017;4548,30;62,5364;367,1094;375,1242;0;0;0;0;0;0;0;0;0;0;129,8252;0,2235;271,1926
31.08.2017;4641,79;68,0399;374,2181;381,2198;0;0;0;0;0;0;0;0;0;0;136,4893;0,2429;270,2100
01.09.2017;4784,08;78,2216;384,7596;386,7321;0;0;0;0;0;0;0;0;0;0;143,118;0,2499;285,4201
02.09.2017;4715,36;81,5528;361,0704;357,4067;0;0;0;0;0;0;0;0;0;0;131,3194;0,2332;264,7808
03.09.2017;4563,43;78,0755;355,2141;348,9404;0;0;0;0;0;0;0;0;0;0;122,3361;0,2274;254,0885
04.09.2017;4343,30;68,5562;328,3709;311,7323;0;0;0;0;0;0;0;0;0;0;113,3137;0,2117;221,5417
05.09.2017;4207,49;65,4041;309,2779;292,3479;0;0;0;0;0;0;0;0;0;0;108,3943;0,204;213,5635
06.09.2017;4495,31;75,9290;337,5485;323,9039;0;0;0;0;0;0;0;0;0;0;118,2462;0,2207;241,2053
07.09.2017;4572,45;78,2691;340,6239;326,6546;0;0;0;0;0;0;0;0;0;0;120,606;0,2234;237,2168
08.09.2017;4358,26;71,5067;342,1385;306,5773;0;0;0;0;0;0;0;0;0;0;122,5463;0,215;218,3574
09.09.2017;4210,34;66,7227;324,2433;293,4814;0;0;0;0;0;0;0;0;0;0;116,4144;0,2091;205,9534
10.09.2017;4095,60;61,3319;309,2477;281,5791;0;0;0;0;0;0;0;0;0;0;109,2856;0,2068;205,4277
11.09.2017;4179,75;64,2413;323,9044;293,6034;0;0;0;0;0;0;0;0;0;0;113,3318;0,2151;209,2047
12.09.2017;4212,94;66,9761;323,4539;298,9793;0;0;0;0;0;0;0;0;0;0;113,0718;0,214;211,4086
13.09.2017;3957,26;61,6934;305,6046;275,4440;0;0;0;0;0;0;0;0;0;0;107,6547;0,2028;205,7092
14.09.2017;3516,39;50,7426;267,8762;245,0890;0;0;0;0;0;0;0;0;0;0;99,7633;0,1821;179,1648
15.09.2017;3316,78;40,2830;257,2344;224,6039;0;0;0;0;0;0;0;0;0;0;87,0951;0,169;164,0317
16.09.2017;3644,78;49,5407;288,6482;250,1022;0;0;0;0;0;0;0;0;0;0;98,4908;0,1797;174,7994
17.09.2017;3553,54;47,4488;296,2818;245,8825;0;0;0;0;0;0;0;0;0;0;92,709;0,176;166,8470
18.09.2017;3827,39;51,9371;323,4464;272,0883;0;0;0;0;0;0;0;0;0;0;97,824;0,1841;181,3017
19.09.2017;3979,88;53,4021;323,4211;284,9277;0;0;0;0;0;0;0;0;0;0;97,4219;0,1859;189,1031
20.09.2017;3943,60;52,5287;333,5024;284,4127;0;0;0;0;0;0;0;0;0;0;95,6912;0,1833;189,6282
21.09.2017;3761,98;48,8870;344,6284;270,3477;0;0;0;0;0;0;0;0;0;0;90,31;0,1765;183,1810
22.09.2017;3654,47;47,1020;343,2168;263,2860;0;0;0;0;0;0;0;0;0;0;86,8848;0,1726;187,7891
23.09.2017;3705,19;48,2230;350,3164;273,3548;0;0;0;0;0;0;0;0;0;0;89,4988;0,1751;200,3757
24.09.2017;3730,97;48,3906;344,3428;285,4455;0;0;0;0;0;0;0;0;0;0;89,8969;0,1765;204,7509
25.09.2017;3813,55;49,9340;338,4091;287,6238;0;0;0;0;0;0;0;0;0;0;91,6562;0,1792;223,2833
26.09.2017;3919,58;52,3811;343,8624;290,3620;0;0;0;0;0;0;0;0;0;0;93,4403;0,1856;232,3780
27.09.2017;4044,17;54,0090;343,0060;297,2230;0;0;0;0;0;0;0;0;0;0;97,6391;0,1961;276,3165
28.09.2017;4193,65;55,0184;337,5615;301,2925;0;0;0;0;0;0;0;0;0;0;98,2536;0,1972;316,0098
29.09.2017;4126,03;52,2506;328,6440;289,6619;0;0;0;0;0;0;0;0;0;0;94,4361;0,1916;285,7114
30.09.2017;4258,50;53,9126;328,9765;297,4558;0;0,0000;0;0;0;0;0;0;0;0;95,1926;0,1966;272,6334
01.10.2017;4336,26;54,3983;321,5756;299,0929;0;0,0236;0;0;0;0;0;0;0;0;93,7267;0,2016;268,9490
02.10.2017;4423,60;54,0339;313,5879;298,7241;0;0,0245;0;0;0;0;0;0;0;0;92,3637;0,203;265,4424
03.10.2017;4344,81;52,5722;300,7957;294,0569;0;0,0238;0;0;0;0;0;0;0;0;90,9372;0,2017;251,9496
04.10.2017;4280,78;51,9252;306,1288;295,1161;0;0,0218;0;0;0;0;0;0;0;0;91,327;0,2097;244,6892
05.10.2017;4262,19;51,1441;302,0781;293,4218;0;0,0215;0;0;0;0;0;0;0;0;90,2732;0,2279;245,0332
06.10.2017;4366,65;52,0723;307,7835;301,8218;0;0,0199;0;0;0;0;0;0;0;0;91,5679;0,2379;256,3313
07.10.2017;4382,03;52,1897;308,9540;309,0210;0;0,0193;0;0;0;0;0;0;0;0;90,7958;0,2364;256,1737
08.10.2017;4513,57;53,3727;308,0055;310,2858;0;0,0218;0;0;0;0;0;0;0;0;90,9658;0,2579;240,2121
09.10.2017;4718,86;50,8637;285,9672;298,5617;0;0,0215;0;0;0;0;0;0;0;0;86,8738;0,2589;222,7774
10.10.2017;4843,00;50,7545;287,9458;299,6077;0;0,0218;0;0;0;0;0;0;0;0;86,2996;0,2536;236,7732
11.10.2017;4812,29;50,7210;293,9596;301,7525;0;0,0218;0;0;0;0;0;0;0;0;87,0302;0,2634;234,5656
12.10.2017;5124,94;55,3095;294,1830;306,2212;0;0,0242;0;0;0;0;0;0;0;0;87,5331;0,2578;221,8396
13.10.2017;5634,97;58,3481;300,2305;323,2188;0;0,0292;0;0;0;0;0;0;0;0;90,9739;0,2513;241,5766
14.10.2017;5713,35;62,2842;312,9192;341,2860;0;0,0335;0;0;0;0;0;0;0;0;98,3209;0,2625;240,2627
15.10.2017;5662,46;66,2318;305,4872;331,3954;0;0,0311;0;0;0;0;0;0;0;0;96,0815;0,2585;235,6614
16.10.2017;5659,03;64,4828;305,8401;340,5847;0;0,0297;0;0;0;0;0;0;0;0;95,4665;0,2693;232,1052
17.10.2017;5634,15;61,6837;301,2332;322,4393;0;0,0275;0;0;0;0;0;0;0;0;93,7798;0,2422;233,8118
18.10.2017;5372,87;57,6298;289,9392;303,6474;0;0,0260;0;0;0;0;0;0;0;0;88,8836;0,2222;222,3084
19.10.2017;5636,70;59,9742;295,9793;311,2017;0;0,0264;0;0;0;0;0;0;0;0;90,157;0,2197;232,5318
20.10.2017;5839,66;60,2041;294,8441;307,4270;0;0,0287;0;0;0;0;0;0;0;0;90,363;0,2161;283,0553
21.10.2017;6078,89;58,6506;280,9418;297,7740;0;0,0294;0;0;0;0;0;0;0;0;88,4475;0,2065;209,2281
22.10.2017;5932,60;57,5337;276,7259;299,0911;0;0,0279;0;0;0;0;0;0;0;0;87,2383;0,2062;213,7101
23.10.2017;5901,54;54,7857;277,2566;286,5186;0;0,0261;0;0;0;0;0;0;0;0;84,8924;0,1972;220,4640
24.10.2017;5715,78;56,1235;289,6417;296,9434;0;0,0262;0;0;0;0;0;0;0;0;87,787;0,2035;221,1499
25.10.2017;5573,26;55,3205;291,2522;296,2486;0;0,0270;0;0;0;0;0;0;0;0;93,2318;0,205;214,5364
26.10.2017;5847,61;56,2036;287,5526;298,1189;0;0,0270;0;0;0;0;0;0;0;0;88,9367;0,2044;223,9443
